0xC6D8	0x00A8
0x88F4	0xF395
0x88F5	0xF396
0x88F6	0xF397
0x88F7	0xF398
0x88F8	0xF399
0x88F9	0xF39A
0x88FA	0xF39B
0x88FB	0xF39C
0x88FC	0xF39D
0x88FD	0xF39E
0x88FE	0xF39F
0x8940	0xF3A0
0x8941	0xF3A1
0x8942	0xF3A2
0x8943	0xF3A3
0x8944	0xF3A4
0x8945	0xF3A5
0x8946	0xF3A6
0x8947	0xF3A7
0x8948	0xF3A8
0x8949	0xF3A9
0x894A	0xF3AA
0x894B	0xF3AB
0x894C	0xF3AC
0x894D	0xF3AD
0x894E	0xF3AE
0x894F	0xF3AF
0x8950	0xF3B0
0x8951	0xF3B1
0x8952	0xF3B2
0x8953	0xF3B3
0x8954	0xF3B4
0x8955	0xF3B5
0x8956	0xF3B6
0x8957	0xF3B7
0x8958	0xF3B8
0x8959	0xF3B9
0x895A	0xF3BA
0x895B	0xF3BB
0x895C	0xF3BC
0x895D	0xF3BD
0x895E	0xF3BE
0x895F	0xF3BF
0x8960	0xF3C0
0x8961	0xF3C1
0x8962	0xF3C2
0x8963	0xF3C3
0x8964	0xF3C4
0x8965	0xF3C5
0x8966	0xF3C6
0x8967	0xF3C7
0x8968	0xF3C8
0x8969	0xF3C9
0x896A	0xF3CA
0x896B	0xF3CB
0x896C	0xF3CC
0x896D	0xF3CD
0x896E	0xF3CE
0x896F	0xF3CF
0x8970	0xF3D0
0x8971	0xF3D1
0x8972	0xF3D2
0x8973	0xF3D3
0x8974	0xF3D4
0x8975	0xF3D5
0x8976	0xF3D6
0x8977	0xF3D7
0x8978	0xF3D8
0x8979	0xF3D9
0x897A	0xF3DA
0x897B	0xF3DB
0x897C	0xF3DC
0x897D	0xF3DD
0x897E	0xF3DE
0x89A1	0xF3DF
0x89A2	0xF3E0
0x89A3	0xF3E1
0x89A4	0xF3E2
0x89A5	0xF3E3
0x89A6	0xF3E4
0x89A7	0xF3E5
0x89A8	0xF3E6
0x89A9	0xF3E7
0x89AA	0xF3E8
0x89AB	0xF3E9
0x89AC	0xF3EA
0x89AD	0xF3EB
0x89AE	0xF3EC
0x89AF	0xF3ED
0x89B0	0xF3EE
0x89B1	0xF3EF
0x89B2	0xF3F0
0x89B3	0xF3F1
0x89B4	0xF3F2
0x89B5	0xF3F3
0x89B6	0xF3F4
0x89B7	0xF3F5
0x89B8	0xF3F6
0x89B9	0xF3F7
0x89BA	0xF3F8
0x89BB	0xF3F9
0x89BC	0xF3FA
0x89BD	0xF3FB
0x89BE	0xF3FC
0x89BF	0xF3FD
0x89C0	0xF3FE
0x89C1	0xF3FF
0x89C2	0xF400
0x89C3	0xF401
0x89C4	0xF402
0x89C5	0xF403
0x89C6	0xF404
0x89C7	0xF405
0x89C8	0xF406
0x89C9	0xF407
0x89CA	0xF408
0x89CB	0xF409
0x89CC	0xF40A
0x89CD	0xF40B
0x89CE	0xF40C
0x89CF	0xF40D
0x89D0	0xF40E
0x89D1	0xF40F
0x89D2	0xF410
0x89D3	0xF411
0x89D4	0xF412
0x89D5	0xF413
0x89D6	0xF414
0x89D7	0xF415
0x89D8	0xF416
0x89D9	0xF417
0x89DA	0xF418
0x89DB	0xF419
0x89DC	0xF41A
0x89DD	0xF41B
0x89DE	0xF41C
0x89DF	0xF41D
0x89E0	0xF41E
0x89E1	0xF41F
0x89E2	0xF420
0x89E3	0xF421
0x89E4	0xF422
0x89E5	0xF423
0x89E6	0xF424
0x89E7	0xF425
0x89E8	0xF426
0x89E9	0xF427
0x89EA	0xF428
0x89EB	0xF429
0x89EC	0xF42A
0x89ED	0xF42B
0x89EE	0xF42C
0x89EF	0xF42D
0x89F0	0xF42E
0x89F1	0xF42F
0x89F2	0xF430
0x89F3	0xF431
0x89F4	0xF432
0x89F5	0xF433
0x89F6	0xF434
0x89F7	0xF435
0x89F8	0xF436
0x89F9	0xF437
0x89FA	0xF438
0x89FB	0xF439
0x89FC	0xF43A
0x89FD	0xF43B
0x89FE	0xF43C
0x8A40	0xF43D
0x8A41	0xF43E
0x8A42	0xF43F
0x8A43	0xF440
0x8A44	0xF441
0x8A45	0xF442
0x8A46	0xF443
0x8A47	0xF444
0x8A48	0xF445
0x8A49	0xF446
0x8A4A	0xF447
0x8A4B	0xF448
0x8A4C	0xF449
0x8A4D	0xF44A
0x8A4E	0xF44B
0x8A4F	0xF44C
0x8A50	0xF44D
0x8A51	0xF44E
0x8A52	0xF44F
0x8A53	0xF450
0x8A54	0xF451
0x8A55	0xF452
0x8A56	0xF453
0x8A57	0xF454
0x8A58	0xF455
0x8A59	0xF456
0x8A5A	0xF457
0x8A5B	0xF458
0x8A5C	0xF459
0x8A5D	0xF45A
0x8A5E	0xF45B
0x8A5F	0xF45C
0x8A60	0xF45D
0x8A61	0xF45E
0x8A62	0xF45F
0x8A63	0xF460
0x8A64	0xF461
0x8A65	0xF462
0x8A66	0xF463
0x8A67	0xF464
0x8A68	0xF465
0x8A69	0xF466
0x8A6A	0xF467
0x8A6B	0xF468
0x8A6C	0xF469
0x8A6D	0xF46A
0x8A6E	0xF46B
0x8A6F	0xF46C
0x8A70	0xF46D
0x8A71	0xF46E
0x8A72	0xF46F
0x8A73	0xF470
0x8A74	0xF471
0x8A75	0xF472
0x8A76	0xF473
0x8A77	0xF474
0x8A78	0xF475
0x8A79	0xF476
0x8A7A	0xF477
0x8A7B	0xF478
0x8A7C	0xF479
0x8A7D	0xF47A
0x8A7E	0xF47B
0x8AA1	0xF47C
0x8AA2	0xF47D
0x8AA3	0xF47E
0x8AA4	0xF47F
0x8AA5	0xF480
0x8AA6	0xF481
0x8AA7	0xF482
0x8AA8	0xF483
0x8AA9	0xF484
0x8AAA	0xF485
0x8AAB	0xF486
0x8AAC	0xF487
0x8AAD	0xF488
0x8AAE	0xF489
0x8AAF	0xF48A
0x8AB0	0xF48B
0x8AB1	0xF48C
0x8AB2	0xF48D
0x8AB3	0xF48E
0x8AB4	0xF48F
0x8AB5	0xF490
0x8AB6	0xF491
0x8AB7	0xF492
0x8AB8	0xF493
0x8AB9	0xF494
0x8ABA	0xF495
0x8ABB	0xF496
0x8ABC	0xF497
0x8ABD	0xF498
0x8ABE	0xF499
0x8ABF	0xF49A
0x8AC0	0xF49B
0x8AC1	0xF49C
0x8AC2	0xF49D
0x8AC3	0xF49E
0x8AC4	0xF49F
0x8AC5	0xF4A0
0x8AC6	0xF4A1
0x8AC7	0xF4A2
0x8AC8	0xF4A3
0x8AC9	0xF4A4
0x8ACA	0xF4A5
0x8ACB	0xF4A6
0x8ACC	0xF4A7
0x8ACD	0xF4A8
0x8ACE	0xF4A9
0x8ACF	0xF4AA
0x8AD0	0xF4AB
0x8AD1	0xF4AC
0x8AD2	0xF4AD
0x8AD3	0xF4AE
0x8AD4	0xF4AF
0x8AD5	0xF4B0
0x8AD6	0xF4B1
0x8AD7	0xF4B2
0x8AD8	0xF4B3
0x8AD9	0xF4B4
0x8ADA	0xF4B5
0x8ADB	0xF4B6
0x8ADC	0xF4B7
0x8ADD	0xF4B8
0x8ADE	0xF4B9
0x8ADF	0xF4BA
0x8AE0	0xF4BB
0x8AE1	0xF4BC
0x8AE2	0xF4BD
0x8AE3	0xF4BE
0x8AE4	0xF4BF
0x8AE5	0xF4C0
0x8AE6	0xF4C1
0x8AE7	0xF4C2
0x8AE8	0xF4C3
0x8AE9	0xF4C4
0x8AEA	0xF4C5
0x8AEB	0xF4C6
0x8AEC	0xF4C7
0x8AED	0xF4C8
0x8AEE	0xF4C9
0x8AEF	0xF4CA
0x8AF0	0xF4CB
0x8AF1	0xF4CC
0x8AF2	0xF4CD
0x8AF3	0xF4CE
0x8AF4	0xF4CF
0x8AF5	0xF4D0
0x8AF6	0xF4D1
0x8AF7	0xF4D2
0x8AF8	0xF4D3
0x8AF9	0xF4D4
0x8AFA	0xF4D5
0x8AFB	0xF4D6
0x8AFC	0xF4D7
0x8AFD	0xF4D8
0x8AFE	0xF4D9
0x8B40	0xF4DA
0x8B41	0xF4DB
0x8B42	0xF4DC
0x8B43	0xF4DD
0x8B44	0xF4DE
0x8B45	0xF4DF
0x8B46	0xF4E0
0x8B47	0xF4E1
0x8B48	0xF4E2
0x8B49	0xF4E3
0x8B4A	0xF4E4
0x8B4B	0xF4E5
0x8B4C	0xF4E6
0x8B4D	0xF4E7
0x8B4E	0xF4E8
0x8B4F	0xF4E9
0x8B50	0xF4EA
0x8B51	0xF4EB
0x8B52	0xF4EC
0x8B53	0xF4ED
0x8B54	0xF4EE
0x8B55	0xF4EF
0x8B56	0xF4F0
0x8B57	0xF4F1
0x8B58	0xF4F2
0x8B59	0xF4F3
0x8B5A	0xF4F4
0x8B5B	0xF4F5
0x8B5C	0xF4F6
0x8B5D	0xF4F7
0x8B5E	0xF4F8
0x8B5F	0xF4F9
0x8B60	0xF4FA
0x8B61	0xF4FB
0x8B62	0xF4FC
0x8B63	0xF4FD
0x8B64	0xF4FE
0x8B65	0xF4FF
0x8B66	0xF500
0x8B67	0xF501
0x8B68	0xF502
0x8B69	0xF503
0x8B6A	0xF504
0x8B6B	0xF505
0x8B6C	0xF506
0x8B6D	0xF507
0x8B6E	0xF508
0x8B6F	0xF509
0x8B70	0xF50A
0x8B71	0xF50B
0x8B72	0xF50C
0x8B73	0xF50D
0x8B74	0xF50E
0x8B75	0xF50F
0x8B76	0xF510
0x8B77	0xF511
0x8B78	0xF512
0x8B79	0xF513
0x8B7A	0xF514
0x8B7B	0xF515
0x8B7C	0xF516
0x8B7D	0xF517
0x8B7E	0xF518
0x8BA1	0xF519
0x8BA2	0xF51A
0x8BA3	0xF51B
0x8BA4	0xF51C
0x8BA5	0xF51D
0x8BA6	0xF51E
0x8BA7	0xF51F
0x8BA8	0xF520
0x8BA9	0xF521
0x8BAA	0xF522
0x8BAB	0xF523
0x8BAC	0xF524
0x8BAD	0xF525
0x8BAE	0xF526
0x8BAF	0xF527
0x8BB0	0xF528
0x8BB1	0xF529
0x8BB2	0xF52A
0x8BB3	0xF52B
0x8BB4	0xF52C
0x8BB5	0xF52D
0x8BB6	0xF52E
0x8BB7	0xF52F
0x8BB8	0xF530
0x8BB9	0xF531
0x8BBA	0xF532
0x8BBB	0xF533
0x8BBC	0xF534
0x8BBD	0xF535
0x8BBE	0xF536
0x8BBF	0xF537
0x8BC0	0xF538
0x8BC1	0xF539
0x8BC2	0xF53A
0x8BC3	0xF53B
0x8BC4	0xF53C
0x8BC5	0xF53D
0x8BC6	0xF53E
0x8BC7	0xF53F
0x8BC8	0xF540
0x8BC9	0xF541
0x8BCA	0xF542
0x8BCB	0xF543
0x8BCC	0xF544
0x8BCD	0xF545
0x8BCE	0xF546
0x8BCF	0xF547
0x8BD0	0xF548
0x8BD1	0xF549
0x8BD2	0xF54A
0x8BD3	0xF54B
0x8BD4	0xF54C
0x8BD5	0xF54D
0x8BD6	0xF54E
0x8BD7	0xF54F
0x8BD8	0xF550
0x8BD9	0xF551
0x8BDA	0xF552
0x8BDB	0xF553
0x8BDC	0xF554
0x8BDD	0xF555
0x8BDE	0xF556
0x8BDF	0xF557
0x8BE0	0xF558
0x8BE1	0xF559
0x8BE2	0xF55A
0x8BE3	0xF55B
0x8BE4	0xF55C
0x8BE5	0xF55D
0x8BE6	0xF55E
0x8BE7	0xF55F
0x8BE8	0xF560
0x8BE9	0xF561
0x8BEA	0xF562
0x8BEB	0xF563
0x8BEC	0xF564
0x8BED	0xF565
0x8BEE	0xF566
0x8BEF	0xF567
0x8BF0	0xF568
0x8BF1	0xF569
0x8BF2	0xF56A
0x8BF3	0xF56B
0x8BF4	0xF56C
0x8BF5	0xF56D
0x8BF6	0xF56E
0x8BF7	0xF56F
0x8BF8	0xF570
0x8BF9	0xF571
0x8BFA	0xF572
0x8BFB	0xF573
0x8BFC	0xF574
0x8BFD	0xF575
0x8BFE	0xF576
0x8C40	0xF577
0x8C41	0xF578
0x8C42	0xF579
0x8C43	0xF57A
0x8C44	0xF57B
0x8C45	0xF57C
0x8C46	0xF57D
0x8C47	0xF57E
0x8C48	0xF57F
0x8C49	0xF580
0x8C4A	0xF581
0x8C4B	0xF582
0x8C4C	0xF583
0x8C4D	0xF584
0x8C4E	0xF585
0x8C4F	0xF586
0x8C50	0xF587
0x8C51	0xF588
0x8C52	0xF589
0x8C53	0xF58A
0x8C54	0xF58B
0x8C55	0xF58C
0x8C56	0xF58D
0x8C57	0xF58E
0x8C58	0xF58F
0x8C59	0xF590
0x8C5A	0xF591
0x8C5B	0xF592
0x8C5C	0xF593
0x8C5D	0xF594
0x8C5E	0xF595
0x8C5F	0xF596
0x8C60	0xF597
0x8C61	0xF598
0x8C62	0xF599
0x8C63	0xF59A
0x8C64	0xF59B
0x8C65	0xF59C
0x8C66	0xF59D
0x8C67	0xF59E
0x8C68	0xF59F
0x8C69	0xF5A0
0x8C6A	0xF5A1
0x8C6B	0xF5A2
0x8C6C	0xF5A3
0x8C6D	0xF5A4
0x8C6E	0xF5A5
0x8C6F	0xF5A6
0x8C70	0xF5A7
0x8C71	0xF5A8
0x8C72	0xF5A9
0x8C73	0xF5AA
0x8C74	0xF5AB
0x8C75	0xF5AC
0x8C76	0xF5AD
0x8C77	0xF5AE
0x8C78	0xF5AF
0x8C79	0xF5B0
0x8C7A	0xF5B1
0x8C7B	0xF5B2
0x8C7C	0xF5B3
0x8C7D	0xF5B4
0x8C7E	0xF5B5
0x8CA1	0xF5B6
0x8CA2	0xF5B7
0x8CA3	0xF5B8
0x8CA4	0xF5B9
0x8CA5	0xF5BA
0x8CA6	0xF5BB
0x8CA7	0xF5BC
0x8CA8	0xF5BD
0x8CA9	0xF5BE
0x8CAA	0xF5BF
0x8CAB	0xF5C0
0x8CAC	0xF5C1
0x8CAD	0xF5C2
0x8CAE	0xF5C3
0x8CAF	0xF5C4
0x8CB0	0xF5C5
0x8CB1	0xF5C6
0x8CB2	0xF5C7
0x8CB3	0xF5C8
0x8CB4	0xF5C9
0x8CB5	0xF5CA
0x8CB6	0xF5CB
0x8CB7	0xF5CC
0x8CB8	0xF5CD
0x8CB9	0xF5CE
0x8CBA	0xF5CF
0x8CBB	0xF5D0
0x8CBC	0xF5D1
0x8CBD	0xF5D2
0x8CBE	0xF5D3
0x8CBF	0xF5D4
0x8CC0	0xF5D5
0x8CC1	0xF5D6
0x8CC2	0xF5D7
0x8CC3	0xF5D8
0x8CC4	0xF5D9
0x8CC5	0xF5DA
0x8CC6	0xF5DB
0x8CC7	0xF5DC
0x8CC8	0xF5DD
0x8CC9	0xF5DE
0x8CCA	0xF5DF
0x8CCB	0xF5E0
0x8CCC	0xF5E1
0x8CCD	0xF5E2
0x8CCE	0xF5E3
0x8CCF	0xF5E4
0x8CD0	0xF5E5
0x8CD1	0xF5E6
0x8CD2	0xF5E7
0x8CD3	0xF5E8
0x8CD4	0xF5E9
0x8CD5	0xF5EA
0x8CD6	0xF5EB
0x8CD7	0xF5EC
0x8CD8	0xF5ED
0x8CD9	0xF5EE
0x8CDA	0xF5EF
0x8CDB	0xF5F0
0x8CDC	0xF5F1
0x8CDD	0xF5F2
0x8CDE	0xF5F3
0x8CDF	0xF5F4
0x8CE0	0xF5F5
0x8CE1	0xF5F6
0x8CE2	0xF5F7
0x8CE3	0xF5F8
0x8CE4	0xF5F9
0x8CE5	0xF5FA
0x8CE6	0xF5FB
0x8CE7	0xF5FC
0x8CE8	0xF5FD
0x8CE9	0xF5FE
0x8CEA	0xF5FF
0x8CEB	0xF600
0x8CEC	0xF601
0x8CED	0xF602
0x8CEE	0xF603
0x8CEF	0xF604
0x8CF0	0xF605
0x8CF1	0xF606
0x8CF2	0xF607
0x8CF3	0xF608
0x8CF4	0xF609
0x8CF5	0xF60A
0x8CF6	0xF60B
0x8CF7	0xF60C
0x8CF8	0xF60D
0x8CF9	0xF60E
0x8CFA	0xF60F
0x8CFB	0xF610
0x8CFC	0xF611
0x8CFD	0xF612
0x8CFE	0xF613
0x8D40	0xF614
0x8D41	0xF615
0x8D42	0xF616
0x8D43	0xF617
0x8D44	0xF618
0x8D45	0xF619
0x8D46	0xF61A
0x8D47	0xF61B
0x8D48	0xF61C
0x8D49	0xF61D
0x8D4A	0xF61E
0x8D4B	0xF61F
0x8D4C	0xF620
0x8D4D	0xF621
0x8D4E	0xF622
0x8D4F	0xF623
0x8D50	0xF624
0x8D51	0xF625
0x8D52	0xF626
0x8D53	0xF627
0x8D54	0xF628
0x8D55	0xF629
0x8D56	0xF62A
0x8D57	0xF62B
0x8D58	0xF62C
0x8D59	0xF62D
0x8D5A	0xF62E
0x8D5B	0xF62F
0x8D5C	0xF630
0x8D5D	0xF631
0x8D5E	0xF632
0x8D5F	0xF633
0x8D60	0xF634
0x8D61	0xF635
0x8D62	0xF636
0x8D63	0xF637
0x8D64	0xF638
0x8D65	0xF639
0x8D66	0xF63A
0x8D67	0xF63B
0x8D68	0xF63C
0x8D69	0xF63D
0x8D6A	0xF63E
0x8D6B	0xF63F
0x8D6C	0xF640
0x8D6D	0xF641
0x8D6E	0xF642
0x8D6F	0xF643
0x8D70	0xF644
0x8D71	0xF645
0x8D72	0xF646
0x8D73	0xF647
0x8D74	0xF648
0x8D75	0xF649
0x8D76	0xF64A
0x8D77	0xF64B
0x8D78	0xF64C
0x8D79	0xF64D
0x8D7A	0xF64E
0x8D7B	0xF64F
0x8D7C	0xF650
0x8D7D	0xF651
0x8D7E	0xF652
0x8DA1	0xF653
0x8DA2	0xF654
0x8DA3	0xF655
0x8DA4	0xF656
0x8DA5	0xF657
0x8DA6	0xF658
0x8DA7	0xF659
0x8DA8	0xF65A
0x8DA9	0xF65B
0x8DAA	0xF65C
0x8DAB	0xF65D
0x8DAC	0xF65E
0x8DAD	0xF65F
0x8DAE	0xF660
0x8DAF	0xF661
0x8DB0	0xF662
0x8DB1	0xF663
0x8DB2	0xF664
0x8DB3	0xF665
0x8DB4	0xF666
0x8DB5	0xF667
0x8DB6	0xF668
0x8DB7	0xF669
0x8DB8	0xF66A
0x8DB9	0xF66B
0x8DBA	0xF66C
0x8DBB	0xF66D
0x8DBC	0xF66E
0x8DBD	0xF66F
0x8DBE	0xF670
0x8DBF	0xF671
0x8DC0	0xF672
0x8DC1	0xF673
0x8DC2	0xF674
0x8DC3	0xF675
0x8DC4	0xF676
0x8DC5	0xF677
0x8DC6	0xF678
0x8DC7	0xF679
0x8DC8	0xF67A
0x8DC9	0xF67B
0x8DCA	0xF67C
0x8DCB	0xF67D
0x8DCC	0xF67E
0x8DCD	0xF67F
0x8DCE	0xF680
0x8DCF	0xF681
0x8DD0	0xF682
0x8DD1	0xF683
0x8DD2	0xF684
0x8DD3	0xF685
0x8DD4	0xF686
0x8DD5	0xF687
0x8DD6	0xF688
0x8DD7	0xF689
0x8DD8	0xF68A
0x8DD9	0xF68B
0x8DDA	0xF68C
0x8DDB	0xF68D
0x8DDC	0xF68E
0x8DDD	0xF68F
0x8DDE	0xF690
0x8DDF	0xF691
0x8DE0	0xF692
0x8DE1	0xF693
0x8DE2	0xF694
0x8DE3	0xF695
0x8DE4	0xF696
0x8DE5	0xF697
0x8DE6	0xF698
0x8DE7	0xF699
0x8DE8	0xF69A
0x8DE9	0xF69B
0x8DEA	0xF69C
0x8DEB	0xF69D
0x8DEC	0xF69E
0x8DED	0xF69F
0x8DEE	0xF6A0
0x8DEF	0xF6A1
0x8DF0	0xF6A2
0x8DF1	0xF6A3
0x8DF2	0xF6A4
0x8DF3	0xF6A5
0x8DF4	0xF6A6
0x8DF5	0xF6A7
0x8DF6	0xF6A8
0x8DF7	0xF6A9
0x8DF8	0xF6AA
0x8DF9	0xF6AB
0x8DFA	0xF6AC
0x8DFB	0xF6AD
0x8DFC	0xF6AE
0x8DFD	0xF6AF
0x8DFE	0xF6B0
0xC6A1	0xF6B1
0xC6A2	0xF6B2
0xC6A3	0xF6B3
0xC6A4	0xF6B4
0xC6A5	0xF6B5
0xC6A6	0xF6B6
0xC6A7	0xF6B7
0xC6A8	0xF6B8
0xC6A9	0xF6B9
0xC6AA	0xF6BA
0xC6AB	0xF6BB
0xC6AC	0xF6BC
0xC6AD	0xF6BD
0xC6AE	0xF6BE
0xC6AF	0xF6BF
0xC6B0	0xF6C0
0xC6B1	0xF6C1
0xC6B2	0xF6C2
0xC6B3	0xF6C3
0xC6B4	0xF6C4
0xC6B5	0xF6C5
0xC6B6	0xF6C6
0xC6B7	0xF6C7
0xC6B8	0xF6C8
0xC6B9	0xF6C9
0xC6BA	0xF6CA
0xC6BB	0xF6CB
0xC6BC	0xF6CC
0xC6BD	0xF6CD
0xC6BE	0xF6CE
0xC6BF	0xF6CF
0xC6C0	0xF6D0
0xC6C1	0xF6D1
0xC6C2	0xF6D2
0xC6C3	0xF6D3
0xC6C4	0xF6D4
0xC6C5	0xF6D5
0xC6C6	0xF6D6
0xC6C7	0xF6D7
0xC6C8	0xF6D8
0xC6C9	0xF6D9
0xC6CA	0xF6DA
0xC6CB	0xF6DB
0xC6CC	0xF6DC
0xC6CD	0xF6DD
0xC6CE	0xF6DE
0xC6CF	0xF6DF
0xC6D0	0xF6E0
0xC6D1	0xF6E1
0xC6D2	0xF6E2
0xC6D3	0xF6E3
0xC6D4	0xF6E4
0xC6D5	0xF6E5
0xC6D6	0xF6E6
0xC6D7	0xF6E7
0xC6D8	0xF6E8
0xC6D9	0xF6E9
0xC6DA	0xF6EA
0xC6DB	0xF6EB
0xC6DC	0xF6EC
0xC6DD	0xF6ED
0xC6DE	0xF6EE
0xC6DF	0xF6EF
0xC6E0	0xF6F0
0xC6E1	0xF6F1
0xC6E2	0xF6F2
0xC6E3	0xF6F3
0xC6E4	0xF6F4
0xC6E5	0xF6F5
0xC6E6	0xF6F6
0xC6E7	0xF6F7
0xC6E8	0xF6F8
0xC6E9	0xF6F9
0xC6EA	0xF6FA
0xC6EB	0xF6FB
0xC6EC	0xF6FC
0xC6ED	0xF6FD
0xC6EE	0xF6FE
0xC6EF	0xF6FF
0xC6F0	0xF700
0xC6F1	0xF701
0xC6F2	0xF702
0xC6F3	0xF703
0xC6F4	0xF704
0xC6F5	0xF705
0xC6F6	0xF706
0xC6F7	0xF707
0xC6F8	0xF708
0xC6F9	0xF709
0xC6FA	0xF70A
0xC6FB	0xF70B
0xC6FC	0xF70C
0xC6FD	0xF70D
0xC6FE	0xF70E
0xC740	0xF70F
0xC741	0xF710
0xC742	0xF711
0xC743	0xF712
0xC744	0xF713
0xC745	0xF714
0xC746	0xF715
0xC747	0xF716
0xC748	0xF717
0xC749	0xF718
0xC74A	0xF719
0xC74B	0xF71A
0xC74C	0xF71B
0xC74D	0xF71C
0xC74E	0xF71D
0xC74F	0xF71E
0xC750	0xF71F
0xC751	0xF720
0xC752	0xF721
0xC753	0xF722
0xC754	0xF723
0xC755	0xF724
0xC756	0xF725
0xC757	0xF726
0xC758	0xF727
0xC759	0xF728
0xC75A	0xF729
0xC75B	0xF72A
0xC75C	0xF72B
0xC75D	0xF72C
0xC75E	0xF72D
0xC75F	0xF72E
0xC760	0xF72F
0xC761	0xF730
0xC762	0xF731
0xC763	0xF732
0xC764	0xF733
0xC765	0xF734
0xC766	0xF735
0xC767	0xF736
0xC768	0xF737
0xC769	0xF738
0xC76A	0xF739
0xC76B	0xF73A
0xC76C	0xF73B
0xC76D	0xF73C
0xC76E	0xF73D
0xC76F	0xF73E
0xC770	0xF73F
0xC771	0xF740
0xC772	0xF741
0xC773	0xF742
0xC774	0xF743
0xC775	0xF744
0xC776	0xF745
0xC777	0xF746
0xC778	0xF747
0xC779	0xF748
0xC77A	0xF749
0xC77B	0xF74A
0xC77C	0xF74B
0xC77D	0xF74C
0xC77E	0xF74D
0xC7A1	0xF74E
0xC7A2	0xF74F
0xC7A3	0xF750
0xC7A4	0xF751
0xC7A5	0xF752
0xC7A6	0xF753
0xC7A7	0xF754
0xC7A8	0xF755
0xC7A9	0xF756
0xC7AA	0xF757
0xC7AB	0xF758
0xC7AC	0xF759
0xC7AD	0xF75A
0xC7AE	0xF75B
0xC7AF	0xF75C
0xC7B0	0xF75D
0xC7B1	0xF75E
0xC7B2	0xF75F
0xC7B3	0xF760
0xC7B4	0xF761
0xC7B5	0xF762
0xC7B6	0xF763
0xC7B7	0xF764
0xC7B8	0xF765
0xC7B9	0xF766
0xC7BA	0xF767
0xC7BB	0xF768
0xC7BC	0xF769
0xC7BD	0xF76A
0xC7BE	0xF76B
0xC7BF	0xF76C
0xC7C0	0xF76D
0xC7C1	0xF76E
0xC7C2	0xF76F
0xC7C3	0xF770
0xC7C4	0xF771
0xC7C5	0xF772
0xC7C6	0xF773
0xC7C7	0xF774
0xC7C8	0xF775
0xC7C9	0xF776
0xC7CA	0xF777
0xC7CB	0xF778
0xC7CC	0xF779
0xC7CD	0xF77A
0xC7CE	0xF77B
0xC7CF	0xF77C
0xC7D0	0xF77D
0xC7D1	0xF77E
0xC7D2	0xF77F
0xC7D3	0xF780
0xC7D4	0xF781
0xC7D5	0xF782
0xC7D6	0xF783
0xC7D7	0xF784
0xC7D8	0xF785
0xC7D9	0xF786
0xC7DA	0xF787
0xC7DB	0xF788
0xC7DC	0xF789
0xC7DD	0xF78A
0xC7DE	0xF78B
0xC7DF	0xF78C
0xC7E0	0xF78D
0xC7E1	0xF78E
0xC7E2	0xF78F
0xC7E3	0xF790
0xC7E4	0xF791
0xC7E5	0xF792
0xC7E6	0xF793
0xC7E7	0xF794
0xC7E8	0xF795
0xC7E9	0xF796
0xC7EA	0xF797
0xC7EB	0xF798
0xC7EC	0xF799
0xC7ED	0xF79A
0xC7EE	0xF79B
0xC7EF	0xF79C
0xC7F0	0xF79D
0xC7F1	0xF79E
0xC7F2	0xF79F
0xC7F3	0xF7A0
0xC7F4	0xF7A1
0xC7F5	0xF7A2
0xC7F6	0xF7A3
0xC7F7	0xF7A4
0xC7F8	0xF7A5
0xC7F9	0xF7A6
0xC7FA	0xF7A7
0xC7FB	0xF7A8
0xC7FC	0xF7A9
0xC7FD	0xF7AA
0xC7FE	0xF7AB
0xC840	0xF7AC
0xC841	0xF7AD
0xC842	0xF7AE
0xC843	0xF7AF
0xC844	0xF7B0
0xC845	0xF7B1
0xC846	0xF7B2
0xC847	0xF7B3
0xC848	0xF7B4
0xC849	0xF7B5
0xC84A	0xF7B6
0xC84B	0xF7B7
0xC84C	0xF7B8
0xC84D	0xF7B9
0xC84E	0xF7BA
0xC84F	0xF7BB
0xC850	0xF7BC
0xC851	0xF7BD
0xC852	0xF7BE
0xC853	0xF7BF
0xC854	0xF7C0
0xC855	0xF7C1
0xC856	0xF7C2
0xC857	0xF7C3
0xC858	0xF7C4
0xC859	0xF7C5
0xC85A	0xF7C6
0xC85B	0xF7C7
0xC85C	0xF7C8
0xC85D	0xF7C9
0xC85E	0xF7CA
0xC85F	0xF7CB
0xC860	0xF7CC
0xC861	0xF7CD
0xC862	0xF7CE
0xC863	0xF7CF
0xC864	0xF7D0
0xC865	0xF7D1
0xC866	0xF7D2
0xC867	0xF7D3
0xC868	0xF7D4
0xC869	0xF7D5
0xC86A	0xF7D6
0xC86B	0xF7D7
0xC86C	0xF7D8
0xC86D	0xF7D9
0xC86E	0xF7DA
0xC86F	0xF7DB
0xC870	0xF7DC
0xC871	0xF7DD
0xC872	0xF7DE
0xC873	0xF7DF
0xC874	0xF7E0
0xC875	0xF7E1
0xC876	0xF7E2
0xC877	0xF7E3
0xC878	0xF7E4
0xC879	0xF7E5
0xC87A	0xF7E6
0xC87B	0xF7E7
0xC87C	0xF7E8
0xC87D	0xF7E9
0xC87E	0xF7EA
0xC8A1	0xF7EB
0xC8A2	0xF7EC
0xC8A3	0xF7ED
0xC8A4	0xF7EE
0xC8A5	0xF7EF
0xC8A6	0xF7F0
0xC8A7	0xF7F1
