Importing revision: 15f199c91a72b0d51bf0a12b3b77827ecb5051ff
from repository: https://github.com/web-platform-tests/wpt.git
Importing css-writing-modes/text-align-vlr-009.xht to css-writing-modes/text-align-vlr-009.xht
Importing css-writing-modes/text-align-vlr-009-ref.xht to css-writing-modes/text-align-vlr-009-ref.xht
Importing css-writing-modes/text-align-vlr-011.xht to css-writing-modes/text-align-vlr-011.xht
Importing css-writing-modes/text-align-vlr-013.xht to css-writing-modes/text-align-vlr-013.xht
Importing css-writing-modes/text-align-vlr-015.xht to css-writing-modes/text-align-vlr-015.xht
Importing css-writing-modes/text-align-vlr-017.xht to css-writing-modes/text-align-vlr-017.xht
Importing css-writing-modes/text-align-vlr-019.xht to css-writing-modes/text-align-vlr-019.xht
Importing css-writing-modes/text-align-vrl-002.xht to css-writing-modes/text-align-vrl-002.xht
Importing css-writing-modes/text-align-vrl-004.xht to css-writing-modes/text-align-vrl-004.xht
Importing css-writing-modes/text-align-vrl-006.xht to css-writing-modes/text-align-vrl-006.xht
Importing css-writing-modes/text-align-vrl-008.xht to css-writing-modes/text-align-vrl-008.xht
Importing css-writing-modes/text-align-vrl-008-ref.xht to css-writing-modes/text-align-vrl-008-ref.xht
Importing css-writing-modes/text-align-vrl-010.xht to css-writing-modes/text-align-vrl-010.xht
Importing css-writing-modes/text-align-vrl-012.xht to css-writing-modes/text-align-vrl-012.xht
Importing css-writing-modes/text-align-vrl-014.xht to css-writing-modes/text-align-vrl-014.xht
Importing css-writing-modes/text-align-vrl-016.xht to css-writing-modes/text-align-vrl-016.xht
Importing css-writing-modes/text-align-vrl-018.xht to css-writing-modes/text-align-vrl-018.xht
Importing css-writing-modes/text-baseline-slr-009.xht to css-writing-modes/text-baseline-slr-009.xht
Importing css-writing-modes/text-baseline-slr-009-ref.xht to css-writing-modes/text-baseline-slr-009-ref.xht
Importing css-writing-modes/text-baseline-srl-008.xht to css-writing-modes/text-baseline-srl-008.xht
Importing css-writing-modes/text-baseline-vrl-006-ref.xht to css-writing-modes/text-baseline-vrl-006-ref.xht
Importing css-writing-modes/text-baseline-vlr-003.xht to css-writing-modes/text-baseline-vlr-003.xht
Importing css-writing-modes/text-baseline-vrl-002-ref.xht to css-writing-modes/text-baseline-vrl-002-ref.xht
Importing css-writing-modes/text-baseline-vlr-005.xht to css-writing-modes/text-baseline-vlr-005.xht
Importing css-writing-modes/text-baseline-vlr-007.xht to css-writing-modes/text-baseline-vlr-007.xht
Importing css-writing-modes/text-baseline-vrl-002.xht to css-writing-modes/text-baseline-vrl-002.xht
Importing css-writing-modes/text-baseline-vrl-004.xht to css-writing-modes/text-baseline-vrl-004.xht
Importing css-writing-modes/text-baseline-vrl-006.xht to css-writing-modes/text-baseline-vrl-006.xht
Importing css-writing-modes/text-combine-upright-decorations-001.html to css-writing-modes/text-combine-upright-decorations-001.html
Importing css-writing-modes/reference/text-combine-upright-decorations-001.html to css-writing-modes/reference/text-combine-upright-decorations-001.html
Importing css-writing-modes/text-combine-upright-inherit-all-001.html to css-writing-modes/text-combine-upright-inherit-all-001.html
Importing css-writing-modes/reference/text-combine-upright-inherit-all-001.html to css-writing-modes/reference/text-combine-upright-inherit-all-001.html
Importing css-writing-modes/text-combine-upright-inherit-all-002.html to css-writing-modes/text-combine-upright-inherit-all-002.html
Importing css-writing-modes/reference/text-combine-upright-inherit-all-002.html to css-writing-modes/reference/text-combine-upright-inherit-all-002.html
Importing css-writing-modes/text-combine-upright-layout-rules-001.html to css-writing-modes/text-combine-upright-layout-rules-001.html
Importing css-writing-modes/reference/text-combine-upright-layout-rules-001-ref.html to css-writing-modes/reference/text-combine-upright-layout-rules-001-ref.html
Importing css-writing-modes/text-combine-upright-line-breaking-rules-001.html to css-writing-modes/text-combine-upright-line-breaking-rules-001.html
Importing css-writing-modes/text-combine-upright-line-breaking-rules-001-ref.html to css-writing-modes/text-combine-upright-line-breaking-rules-001-ref.html
Importing css-writing-modes/text-combine-upright-value-all-001.html to css-writing-modes/text-combine-upright-value-all-001.html
Importing css-writing-modes/reference/text-combine-upright-value-single-character.html to css-writing-modes/reference/text-combine-upright-value-single-character.html
Importing css-writing-modes/text-combine-upright-value-all-002.html to css-writing-modes/text-combine-upright-value-all-002.html
Importing css-writing-modes/reference/vertical-ahem-1x1-ref.html to css-writing-modes/reference/vertical-ahem-1x1-ref.html
Importing css-writing-modes/reference/horizontal-ahem-1x1-notref.html to css-writing-modes/reference/horizontal-ahem-1x1-notref.html
Importing css-writing-modes/text-combine-upright-value-all-003.html to css-writing-modes/text-combine-upright-value-all-003.html
Importing css-writing-modes/text-combine-upright-value-digits2-001.html to css-writing-modes/text-combine-upright-value-digits2-001.html
Importing css-writing-modes/text-combine-upright-value-digits2-002.html to css-writing-modes/text-combine-upright-value-digits2-002.html
Importing css-writing-modes/text-combine-upright-value-digits2-003.html to css-writing-modes/text-combine-upright-value-digits2-003.html
Importing css-writing-modes/reference/vertical-ahem-1x3-ref.html to css-writing-modes/reference/vertical-ahem-1x3-ref.html
Importing css-writing-modes/reference/horizontal-ahem-1x3-notref.html to css-writing-modes/reference/horizontal-ahem-1x3-notref.html
Importing css-writing-modes/text-combine-upright-value-digits3-001.html to css-writing-modes/text-combine-upright-value-digits3-001.html
Importing css-writing-modes/text-combine-upright-value-digits3-002.html to css-writing-modes/text-combine-upright-value-digits3-002.html
Importing css-writing-modes/text-combine-upright-value-digits3-003.html to css-writing-modes/text-combine-upright-value-digits3-003.html
Importing css-writing-modes/reference/vertical-ahem-1x4-ref.html to css-writing-modes/reference/vertical-ahem-1x4-ref.html
Importing css-writing-modes/reference/horizontal-ahem-1x4-notref.html to css-writing-modes/reference/horizontal-ahem-1x4-notref.html
Importing css-writing-modes/text-combine-upright-value-digits4-001.html to css-writing-modes/text-combine-upright-value-digits4-001.html
Importing css-writing-modes/text-combine-upright-value-digits4-002.html to css-writing-modes/text-combine-upright-value-digits4-002.html
Importing css-writing-modes/text-combine-upright-value-digits4-003.html to css-writing-modes/text-combine-upright-value-digits4-003.html
Importing css-writing-modes/reference/vertical-ahem-1x5-ref.html to css-writing-modes/reference/vertical-ahem-1x5-ref.html
Importing css-writing-modes/reference/horizontal-ahem-1x5-notref.html to css-writing-modes/reference/horizontal-ahem-1x5-notref.html
Importing css-writing-modes/text-combine-upright-value-none-001.html to css-writing-modes/text-combine-upright-value-none-001.html
Importing css-writing-modes/text-indent-vlr-003.xht to css-writing-modes/text-indent-vlr-003.xht
Importing css-writing-modes/text-indent-vlr-003-ref.xht to css-writing-modes/text-indent-vlr-003-ref.xht
Importing css-writing-modes/text-indent-vlr-005.xht to css-writing-modes/text-indent-vlr-005.xht
Importing css-writing-modes/text-indent-vlr-005-ref.xht to css-writing-modes/text-indent-vlr-005-ref.xht
Importing css-writing-modes/text-indent-vlr-007.xht to css-writing-modes/text-indent-vlr-007.xht
Importing css-writing-modes/text-indent-vlr-009.xht to css-writing-modes/text-indent-vlr-009.xht
Importing css-writing-modes/text-indent-vlr-011.xht to css-writing-modes/text-indent-vlr-011.xht
Importing css-writing-modes/text-indent-vlr-011-ref.xht to css-writing-modes/text-indent-vlr-011-ref.xht
Importing css-writing-modes/text-indent-vlr-013.xht to css-writing-modes/text-indent-vlr-013.xht
Importing css-writing-modes/text-indent-vlr-013-ref.xht to css-writing-modes/text-indent-vlr-013-ref.xht
Importing css-writing-modes/text-indent-vlr-015.xht to css-writing-modes/text-indent-vlr-015.xht
Importing css-writing-modes/text-indent-vlr-017.xht to css-writing-modes/text-indent-vlr-017.xht
Importing css-writing-modes/text-indent-vrl-002.xht to css-writing-modes/text-indent-vrl-002.xht
Importing css-writing-modes/text-indent-vrl-002-ref.xht to css-writing-modes/text-indent-vrl-002-ref.xht
Importing css-writing-modes/text-indent-vrl-004.xht to css-writing-modes/text-indent-vrl-004.xht
Importing css-writing-modes/text-indent-vrl-004-ref.xht to css-writing-modes/text-indent-vrl-004-ref.xht
Importing css-writing-modes/text-indent-vrl-006.xht to css-writing-modes/text-indent-vrl-006.xht
Importing css-writing-modes/text-indent-vrl-008.xht to css-writing-modes/text-indent-vrl-008.xht
Importing css-writing-modes/text-indent-vrl-008-ref.xht to css-writing-modes/text-indent-vrl-008-ref.xht
Importing css-writing-modes/text-indent-vrl-010.xht to css-writing-modes/text-indent-vrl-010.xht
Importing css-writing-modes/text-indent-vrl-010-ref.xht to css-writing-modes/text-indent-vrl-010-ref.xht
Importing css-writing-modes/text-indent-vrl-012.xht to css-writing-modes/text-indent-vrl-012.xht
Importing css-writing-modes/text-indent-vrl-012-ref.xht to css-writing-modes/text-indent-vrl-012-ref.xht
Importing css-writing-modes/text-indent-vrl-014.xht to css-writing-modes/text-indent-vrl-014.xht
Importing css-writing-modes/text-indent-vrl-016.xht to css-writing-modes/text-indent-vrl-016.xht
Importing css-writing-modes/text-orientation-016.xht to css-writing-modes/text-orientation-016.xht
Importing css-writing-modes/text-orientation-016-ref.xht to css-writing-modes/text-orientation-016-ref.xht
Importing css-writing-modes/text-orientation-mixed-srl-016.xht to css-writing-modes/text-orientation-mixed-srl-016.xht
Importing css-writing-modes/text-orientation-mixed-srl-016-ref.xht to css-writing-modes/text-orientation-mixed-srl-016-ref.xht
Importing css-writing-modes/text-orientation-mixed-vlr-100.html to css-writing-modes/text-orientation-mixed-vlr-100.html
Importing css-writing-modes/text-orientation-mixed-vlr-100-ref.html to css-writing-modes/text-orientation-mixed-vlr-100-ref.html
Importing css-writing-modes/text-orientation-mixed-vrl-100.html to css-writing-modes/text-orientation-mixed-vrl-100.html
Importing css-writing-modes/text-orientation-mixed-vrl-100-ref.html to css-writing-modes/text-orientation-mixed-vrl-100-ref.html
Importing css-writing-modes/text-orientation-sideways-vlr-100.html to css-writing-modes/text-orientation-sideways-vlr-100.html
Importing css-writing-modes/text-orientation-sideways-vlr-100-ref.html to css-writing-modes/text-orientation-sideways-vlr-100-ref.html
Importing css-writing-modes/text-orientation-sideways-vrl-100.html to css-writing-modes/text-orientation-sideways-vrl-100.html
Importing css-writing-modes/text-orientation-sideways-vrl-100-ref.html to css-writing-modes/text-orientation-sideways-vrl-100-ref.html
Importing css-writing-modes/text-orientation-upright-srl-018.xht to css-writing-modes/text-orientation-upright-srl-018.xht
Importing css-writing-modes/text-orientation-upright-vlr-100.html to css-writing-modes/text-orientation-upright-vlr-100.html
Importing css-writing-modes/text-orientation-upright-vlr-100-ref.html to css-writing-modes/text-orientation-upright-vlr-100-ref.html
Importing css-writing-modes/text-orientation-upright-vrl-100.html to css-writing-modes/text-orientation-upright-vrl-100.html
Importing css-writing-modes/text-orientation-upright-vrl-100-ref.html to css-writing-modes/text-orientation-upright-vrl-100-ref.html
Importing css-writing-modes/vertical-alignment-002.xht to css-writing-modes/vertical-alignment-002.xht
Importing css-writing-modes/vertical-alignment-002-ref.xht to css-writing-modes/vertical-alignment-002-ref.xht
Importing css-writing-modes/vertical-alignment-003.xht to css-writing-modes/vertical-alignment-003.xht
Importing css-writing-modes/vertical-alignment-004.xht to css-writing-modes/vertical-alignment-004.xht
Importing css-writing-modes/vertical-alignment-004-ref.xht to css-writing-modes/vertical-alignment-004-ref.xht
Importing css-writing-modes/vertical-alignment-005.xht to css-writing-modes/vertical-alignment-005.xht
Importing css-writing-modes/vertical-alignment-006.xht to css-writing-modes/vertical-alignment-006.xht
Importing css-writing-modes/vertical-alignment-006-ref.xht to css-writing-modes/vertical-alignment-006-ref.xht
Importing css-writing-modes/vertical-alignment-007.xht to css-writing-modes/vertical-alignment-007.xht
Importing css-writing-modes/vertical-alignment-008.xht to css-writing-modes/vertical-alignment-008.xht
Importing css-writing-modes/vertical-alignment-008-ref.xht to css-writing-modes/vertical-alignment-008-ref.xht
Importing css-writing-modes/vertical-alignment-009.xht to css-writing-modes/vertical-alignment-009.xht
Importing css-writing-modes/vertical-alignment-slr-029.xht to css-writing-modes/vertical-alignment-slr-029.xht
Importing css-writing-modes/vertical-alignment-slr-031.xht to css-writing-modes/vertical-alignment-slr-031.xht
Importing css-writing-modes/vertical-alignment-slr-033.xht to css-writing-modes/vertical-alignment-slr-033.xht
Importing css-writing-modes/vertical-alignment-slr-035.xht to css-writing-modes/vertical-alignment-slr-035.xht
Importing css-writing-modes/vertical-alignment-slr-041.xht to css-writing-modes/vertical-alignment-slr-041.xht
Importing css-writing-modes/vertical-alignment-slr-049-ref.xht to css-writing-modes/vertical-alignment-slr-049-ref.xht
Importing css-writing-modes/vertical-alignment-srl-028.xht to css-writing-modes/vertical-alignment-srl-028.xht
Importing css-writing-modes/vertical-alignment-srl-030.xht to css-writing-modes/vertical-alignment-srl-030.xht
Importing css-writing-modes/vertical-alignment-srl-032.xht to css-writing-modes/vertical-alignment-srl-032.xht
Importing css-writing-modes/vertical-alignment-srl-034.xht to css-writing-modes/vertical-alignment-srl-034.xht
Importing css-writing-modes/vertical-alignment-srl-040.xht to css-writing-modes/vertical-alignment-srl-040.xht
Importing css-writing-modes/vertical-alignment-vrl-026-ref.xht to css-writing-modes/vertical-alignment-vrl-026-ref.xht
Importing css-writing-modes/vertical-alignment-vlr-023.xht to css-writing-modes/vertical-alignment-vlr-023.xht
Importing css-writing-modes/vertical-alignment-vrl-022-ref.xht to css-writing-modes/vertical-alignment-vrl-022-ref.xht
Importing css-writing-modes/vertical-alignment-vlr-025.xht to css-writing-modes/vertical-alignment-vlr-025.xht
Importing css-writing-modes/vertical-alignment-vlr-027.xht to css-writing-modes/vertical-alignment-vlr-027.xht
Importing css-writing-modes/vertical-alignment-vrl-022.xht to css-writing-modes/vertical-alignment-vrl-022.xht
Importing css-writing-modes/vertical-alignment-vrl-024.xht to css-writing-modes/vertical-alignment-vrl-024.xht
Importing css-writing-modes/vertical-alignment-vrl-026.xht to css-writing-modes/vertical-alignment-vrl-026.xht
Importing css-writing-modes/wm-propagation-body-006.xht to css-writing-modes/wm-propagation-body-006.xht
Importing css-writing-modes/wm-propagation-body-008.xht to css-writing-modes/wm-propagation-body-008.xht
Importing css-writing-modes/wm-propagation-body-010.xht to css-writing-modes/wm-propagation-body-010.xht
Importing css-writing-modes/wm-propagation-body-003-ref.xht to css-writing-modes/wm-propagation-body-003-ref.xht
Importing css-writing-modes/wm-propagation-body-011.xht to css-writing-modes/wm-propagation-body-011.xht
Importing css-writing-modes/wm-propagation-body-015.xht to css-writing-modes/wm-propagation-body-015.xht
Importing css-writing-modes/writing-mode-horizontal-001l.html to css-writing-modes/writing-mode-horizontal-001l.html
Importing css-writing-modes/reference/writing-mode-horizontal-001l-ref.html to css-writing-modes/reference/writing-mode-horizontal-001l-ref.html
Importing css-writing-modes/writing-mode-horizontal-001r.html to css-writing-modes/writing-mode-horizontal-001r.html
Importing css-writing-modes/reference/writing-mode-horizontal-001r-ref.html to css-writing-modes/reference/writing-mode-horizontal-001r-ref.html
Importing css-writing-modes/writing-mode-vertical-lr-002.xht to css-writing-modes/writing-mode-vertical-lr-002.xht
Importing css-writing-modes/reftest/writing-mode-vertical-lr-002-ref.xht to css-writing-modes/reftest/writing-mode-vertical-lr-002-ref.xht
Importing css-writing-modes/writing-mode-vertical-rl-001.xht to css-writing-modes/writing-mode-vertical-rl-001.xht
Importing css-writing-modes/reftest/writing-mode-vertical-rl-001-ref.xht to css-writing-modes/reftest/writing-mode-vertical-rl-001-ref.xht
Importing css-writing-modes/writing-mode-vertical-rl-002.xht to css-writing-modes/writing-mode-vertical-rl-002.xht
Importing css-writing-modes/reftest/writing-mode-vertical-rl-002-ref.xht to css-writing-modes/reftest/writing-mode-vertical-rl-002-ref.xht
Importing css-writing-modes/writing-mode-vertical-rl-003.htm to css-writing-modes/writing-mode-vertical-rl-003.htm
Importing css-writing-modes/writing-mode-vertical-rl-003-ref.htm to css-writing-modes/writing-mode-vertical-rl-003-ref.htm
Importing selectors/CHANGES to selectors/CHANGES
Importing selectors/Makefile to selectors/Makefile
Importing selectors/OWNERS to selectors/OWNERS
Importing selectors/TODO to selectors/TODO
Importing selectors/any-link-dynamic-001.html to selectors/any-link-dynamic-001.html
Importing selectors/any-link-dynamic-001-ref.html to selectors/any-link-dynamic-001-ref.html
Importing selectors/css3-modsel-12.xml-removed to selectors/css3-modsel-12.xml-removed
Importing selectors/css3-modsel-162.xml-removed to selectors/css3-modsel-162.xml-removed
Importing selectors/css3-modsel-163.xml-disabled-contains-removed to selectors/css3-modsel-163.xml-disabled-contains-removed
Importing selectors/css3-modsel-164.xml-removed to selectors/css3-modsel-164.xml-removed
Importing selectors/css3-modsel-165.xml-removed to selectors/css3-modsel-165.xml-removed
Importing selectors/css3-modsel-180.xml-disabled-because-we-want-to-allow-for-expansion to selectors/css3-modsel-180.xml-disabled-because-we-want-to-allow-for-expansion
Importing selectors/css3-modsel-19a.xml-removed to selectors/css3-modsel-19a.xml-removed
Importing selectors/css3-modsel-28c.pl-draft to selectors/css3-modsel-28c.pl-draft
Importing selectors/css3-modsel-40.xml-removed to selectors/css3-modsel-40.xml-removed
Importing selectors/css3-modsel-58.xml-removed to selectors/css3-modsel-58.xml-removed
Importing selectors/css3-modsel-7c.xml-disabled-due-to-limitations-in-the-build-system to selectors/css3-modsel-7c.xml-disabled-due-to-limitations-in-the-build-system
Importing selectors/css3-modsel-7d.xml-disabled-due-to-limitations-in-the-build-system to selectors/css3-modsel-7d.xml-disabled-due-to-limitations-in-the-build-system
Importing selectors/css3-modsel-84.xml-disabled-contains-removed to selectors/css3-modsel-84.xml-disabled-contains-removed
